name,rating,review
Đặng Thanh Tâm,5,"Điện thoại xài mượt, camera cũng khá đỉnh"
 Bùi Quỳnh An,5,"OPPO Reno7 có màn hình bảo vệ mắt AMOLED, giúp hạn chế tối đa các tia sáng xanh làm ảnh hưởng đến đôi mắt"
 Lưu Hoàng Giang,5,"Khả năng kháng nước điện thoại ghi nhận là IPX4, cho phép điện thoại không bị ảnh hưởng bởi các giọt nước bắn từ bất kỳ hướng nào,"
 Nguyên Xuân Núi,5,Tỏa sáng với chân dung Bokeh Flare
Nguyễn Hữu Thông,5,"thiết kế lạ mắt, màn hình tràn viền đẹp, âm thanh hoàn hảo, cảm ứng nhạy bén"
Trịnh Minh Tiến,5,"Nv tư vấn nhiệt tình, bảo hành dài hạn"
Lê Huyền,5,Máy xài ok lắm nha sẽ mua cái nữa cho người thân
Thành Chung,5,Sản phẩm rất tốt rất đáng để mua nha mn có rất nhiều tính năng mới chụp hình và thiết kế rất đẹp
Nguyễn Tuấn,5,"Chụp hình đẹp, xài rất đã, sạc pin lại nhanh"
Hoàng Vân,5,"Rất tuyệt vời, mình mới mua đc 4,5 ngày, máy đẹp, chụp hình đẹp"
Dương Tuấn,5,"Điện thoại đẹp, hiệu năng ổn định nha"
Hoàng Phi,5,"sử dụng rất là ok, rất mượn và sạc pin rất nhanh mình thích thiết kế của nó vì nhìn rất bắt mắt rất đáng để mua nha mn"
Phan Ngọc Hiệp,5,"điện thoại camera chuyên selfie đẹp lắm, màn hình mượt mà, chơi game không lo lag"
Lý Hoàng,5,"điện thoại màu sắc đẹp ấn tượng, màn hình tràn viền độc đáo, cấu hình máy ổn định"
Thanh Bình,5,Máy thì quá ok mỗi tội chơi game xíu là viền trên của máy nóng còn camera thì quá ok
Thuận Minh,5,cảm giác cầm nắm ok. Phần hoàn thiện thiết kế ngang với máy cao cấp
Giáng Hương,5,"Mua cho vk nhưng lướt chỉnh, cài đặt hộ thấy mượt, ok"
Thái Thị Linh,5,"Mọi thứ ổn, thân máy mỏng, đẹp"
Văn,5,"Máy có màu cam siêu cháy, pin khủng, vào pin nhanh, máy bảo hành 12 tháng có hoá đơn đầy đủ"
 Nguyễn Hoàng Thúc,5,"mua tại FPT Shop nên cực kỳ yên tâm về chất lượng, mình mua 1 tuần rồi mới quay lại đánh giá cho chính xác, Máy màn to, đẹp. Chụp ảnh đẹp lắm luôn ấy thiếu sáng hay rung đều đáp ứng tốt"
Thúy Quỳnh,5,"Cam chụp đẹp lắm nha, có tính năng chụp Bokeh Flare khá thú vị, tốc độ máy nhanh, chơi được game khá ổn"
Thu Hoài,5,Tốt mượt mà xài ok sạc pin 35 phút đầy xài ok nhân viên thân thiện tốt vui vẻ sẽ mua tiếp
Lê Lâm,5,"Màn đẹp, hiệu năng ổn, loa nghe hay. NV hỗ trợ rất nhiệt tình ạ."
 Nguyễn đình minh,5,"trên cả tuyệt vời, sau 2 ngày trải nghiệm thử, mình thấy máy rất mượt với mọi thao tác, hiệu năng ổn định, chuyển cảnh mượt mà"
 Nguyễn Đức Trọng,5,"Sắm được con điện thoại ưng ý, giá cả rất hợp lý. Rất rất hài lòng các đồng chí ạ"
Nguyễn Văn Nam,4,"Thiết kế cổ điển, cùng sắc màu thời thượng, camera đỉnh cao."
Nguyễn Lạc Bình,5,"Hàng chính hãng lại được nhân viên tư vấn cẩn thận, thiệt tình, làm thủ tục trả góp nhanh gọn."
Kim Tuyến,5,"máy dùng mượt mà, camera chụp ảnh đa năng, không thua các dòng cao cấp"
Nguyễn Linh Phương,5,"điện thoại gọn nhẹ, màn hình đẹp, âm thanh sống động, tốc độ máy mượt, giá thành hợp lý"
Thành Kiên,5,"Mình rất ấn tượng về camera của máy, chụp ảnh đẹp, không thua các dòng cao cấp luôn á"
Duy Trường,5,sau một tuần cảm nhận pin trâu tốc độ phản hồi các tác vụ nhanh cảm ứng mượt 
Đỗ Đình Tiến,5,"kiểu dáng độc đáo, máy dùng mượt mà, camera chụp ảnh đa năng vô cùng ấn tượng"
Huân,5,"Máy có màn hình lớn, cấu hình ổn trong tầm giá, mình mua có kèm phiếu bảo hành 1 năm"
 Trịnh Thị Lan,5,"Mình Mua về cho mẹ dùng nên k được trải nghiệm trực tiếp nhiều. Hy vọng lâu lâu mới phải mua cái mới 
"
Lê Lam,3,"Thiết kế đẹp cấu hình ổn, tuy nhiên chỉ có 2 màu rất ít để lựa chọn màu sắc"
 PHẠM PHÚ PHƯƠNG LINH,5,thiếu quả 5G là quá ổn luôn
Mai Duy,5,"mình mua máy cũng 1 tuần rồi thấy máy cũng ngon mà,mọi thứ điều ok,chíp mạnh,màn đẹp và mượt,camera cũng tốt"
Quốc Lễ,5,"Màn hình mượt mà với tần số quét 90 Hz cho trải nghiệm chiến game tốt hơn, hiệu năng máy cao, chụp ảnh đẹp"
Nguyễn Văn Linh,5,"Mình mới mua đc 4,5 ngày, máy đẹp, chụp hình đẹp, quan trọng máy rất mượt, mình mua trả góp"
Phạm Thủy Tiên,5,"máy mỏng gọn, màn hình lớn cực đã, camera độc đáo, khả năng selfie ổn"
Phùng Khánh Linh,5,"kiểu dáng độc đáo, phối màu cực đẹp, màn hình tốc độ nhanh, cam chụp ảnh đẹp"
Cát Uy,5,"Thủ tục trả góp lãi suất 0% được xét duyệt nhanh, màn hình bảo vệ mắt, ưu điểm của máy là camera sắc nét"
Công Hoàn,5,"Thiết kế đẹp, hiệu năng mượt, chiến game ngon lành"
Hứa viết thiệu,5,"hàng bên fpt chính hãng nên rất yên tâm, máy thiết kế sang trọng, cấu hình ổn"
Lê hà gia tuệ,5,"giá thành hợp lý, dòng máy rất đáng tiền, dùng cực thích"
Trịnh võ trí,5,"máy rất nhạy, mua trả góp thủ tục rất nhanh"
Phạm thị trâm,5,"camera chân dung đỉnh, rất ưng và sẽ quay lại ủng hộ shop nhiều ạ"
 PHẠM THỊ NHƯ HUỲNH,5,chính sách trả góp rõ ràng
Trân Thanh Tùng,5,chụp ảnh ấn tượng cùng thế hệ camera chân dung đỉnh cao và cảm biến selfie độc quyền.
Cẩm,5,"Cảm biến của máy rất nhạy, giải trí mượt mà, thao tác trên máy cũng khá nhanh. Shop giao hàng cẩn thận và nhanh"
nguyễn văn hảo,5,"nhân viên tư vấn thân thiện chỉ bảo cho khách hàng, rất ưng và sẽ quay lại ủng hộ shop nhiều"
trịnh xuân thanh,5,"tốc độ nhanh, nhạy, nhân viên tư vấn rất tốt"
 Nguyễn Mạnh Chiến,5,"bộ ba camera siêu đỉnh, pin trâu"
 Vũ văn công,5,camera chân dung đỉnh cao và cảm biến selfie độc quyền
nga lí,5,"Máy đẹp sắc nét, nhân viên tư vấn nhiệt tình, trách nhiệm"
châu bùi,5,"Máy đẹp sắc nét, nhân viên tư vấn nhiệt tình, trách nhiệm"
Trần Xuân Đài,5,"thiết kế mỏng nhẹ, màn hình sắc nét, cam độc đáo"
Nguyễn Phúc,5,"máy mỏng nhẹ, màn hình nét, chụp ảnh chất lượng"
Trương Tuấn Loan,5,"Thiết kế cổ điển, cùng sắc màu thời thượng, camera chân thực, nhiều ưu đãi."
Đặng Văn Bắc,5,"thiết kế độc đáo, màn hình rộng nét, cam chụp đẹp"
huy bắc ,3,"cam đẹp, pin bình thường "
Huyen pham,5,Kết cái màu của những em này quá!
Nhật,5,"thiết kế độc đáo, màn hình rộng nét, cam chụp đẹp"
Nguyễn Thế Thân,5,"thiết kế đẹp, màn hình rộng siêu nét, camera chụp đẹp"
thanh hà,5,"pin tạm ổn, giá thành hợp lý 
chụp ảnh cam trước nịnh da đẹp "
Đặng Thị Hải ,5,"cam đẹp, màn rộng. Pin tạm ổn"
Y Gia,5,"Thiết kế cổ điển, cùng sắc màu thời thượng, chụp ảnh nét"
Hưng Thành,5,"Chụp ảnh selfie đẹp, chân thực, cảm ứng mượt mà và pin sử dụng được thời gian dài"
Trần NGọc,5,"Thiết kế cổ điển, cùng sắc màu thời thượng, chụp ảnh ấn tượng"
Hiền,5,"màn hình sắc nét, camera độc đáo, chụp ảnh nét"
Quốc Sang,5,"Bảo vệ mắt tốt, thiết kế đẹp, máy chụp ảnh nét lắm"
đỗ xuân,3,"pin bình thường, sạc nhanh, lướt web mượt mà, nghe gọi tốt"
Thọ Hoàn,5,"màn hình bảo vệ mắt và chụp ảnh chân dung đẹp, sạc pin nhanh"
Hữu Đạt,5,"Máy được trang bị camera chân dung đỉnh cao và cảm biến selfie độc quyền, màn hình bảo vệ mắt k bị mỏi"
đỗ thị hải,5,"cam đẹp, pin bền. Máy dùng khá mượt"
Triệu Thu Thảo,5,"Thiết kế độc, chụp ảnh đẹp và Máy dùng mượt"
Thùy Linh,5,pin khỏe thiết kế đẹp giá cả hợp lý giao hàng nhanh chóng
thảo,5,pin khỏe có bảo hành hàng chính hãng giao hàng nhanh
TRƯƠNG THỊ NHUNG,5,"Thiết kế cổ điện, màn hình bảo vệ mắt tối ưu"
đinh hải minh,5,chơi game mượt ổn với giá tiền
Đào Trọng Lân,5,"máy chụp ảnh nét, pin bền, rất ưng ý "
Hoàng Đan,5,"Chụp ảnh đẹp, mỏng nhẹ và tư vấn nhiệt tình"
 Trần Ngọc Hiêu,5,"màu cam đẹp dã man, máy dùng rất ổn"
 Huỳnh Vũ Nam Bình,5,"mỏng nhẹ, mặt lưng chất liệu chống trầy xước rất tốt"
Phương Lam,5,Sản phẩm sử dụng rất tốt có rất nhiều tính năng hay và còn được tặng ốp lưng. Chụp ảnh của oppo đẹp
HUỲNH ÁNH THI,5,"Màn đẹp, độ phân giải sắc nét, sạc pin nhanh, cảm biến siêu nhạy, màn hình bảo vệ mắt tối ưu"
Lê Anh Quân,5,"Thiết kế đẹp, nhìn sang, máy dùng ổn, dung lượng lớn lưu trữ được nhiều"
Chung Hoàng ,5,"thiết kế độc đáo, máy dùng rất ok, mọi người nên sắm dùng ạ"
Ngà Trần,5,"chụp ảnh siêu nét, rất ưng cái bụng "
 hồ sỹ hoàng,5,"thiết kế cổ điển thu hút, tính năng mượt mà đáng trải nghiệm"
Nguyễn Huy Đạt,5,"hệ thống 3 camera 64MP chuyên nghiệp, trải nghiệm tuyệt vời"
Minh Ngọc,5,"camera siêu nét pin trâu, giao hàng nhanh chóng, tư vấn nhiệt tình, hỗ trợ trả góp nhanh chóng"
Đông Tiến,5,"Thiết kế đẹp, pin ổn, bộ ba camera siêu nét, giao hàng nhanh chóng"
TRƯƠNG QUỐC THỊNH,5,"bộ ba camera siêu đỉnh, pin trâu"
Cù Minh Tâm,5,camera chân dung và cảm ứng mượt mà
Bảo Nhi,5,"Mua được em này đúng dịp giảm giá và nhiều khuyến mãi, thích ghê."
Quốc Bảo,5,"Giá quá tốt, khuyến mại thì hấp dẫn, chất lượng lại ok. Rất ưng "
TƯỜNG DI,5,"thiết kế dễ bám bụi và trầy lưng, bù lại đt đẹp chụp ảnh nét"
 Trần Thị Thanh trân ,5,"điện thoại đẹp, mua lúc sale nên giá rẻ hơn bt, chụp hình đẹp miễn bàn"
 Nguyễn Thanh Khiết ,5,"Sản phẩm chất lượng nhé, giá cả hợp lý, giao hàng hơi lâu 1 xíu. Hàng về may mắn là bị trầy 1 chút xíu ở hộp, nói chung không ảnh hưởng, hàng mới nguyên. Có góp ý nhỏ là dù đã nhắn shop để ý phần bọc hàng rồi ý nhưng lúc bỏ ra nó thấy nó có phần hơi sơ sài. Nhưng tóm lại ưng ý ạ. Đáng mua ạ
"
 Trần Đăng Khoa,5,"mình thích ở shop là bảo hành tốt, shop tư vấn nhiệt tình, có gì thắc mắc là mình được giải đáp ngay, cho shop 5 sao
"
Cao Sơn,5,"máy dùng khá ổn, shop giao hàng nhanh và nhân viên dễ thương, sẽ ủng hộ thêm"
 Trần Ái Nhi,5,"Điểm cộng thứ nhất với mình sản phẩm thiết kế đẹp, chất lượng sản phẩm tốt, đáng tiền
"
Gia Hân,5,"Shop giao hàng nhanh, sản phẩm quá tốt trong tầm giá, máy tốt, tốc độ nhanh, pin với mình là đủ dùng"
Lý Thị Thắm ,5,"Chất lượng nó ngon. Nó đứng đầu số lượng bán ra cũng có lý do của nó chứ. 
"
 Phạm Thị Lan,5,"Đã mua và rất hài lòng, mua ở FPT lại yên tâm nữa
"
  Nguyễn Thị Minh Tâm ,5,"Shop nhiệt tình hỗ trợ. Nên mua nha m.n. Sẽ ủng hộ shop trong lần tiếp theo
"
Bích,5,Rất tốt. Tôi sẽ giới thiệu sản phẩm này cho bạn bè người thân mua hàng tại Shop
Hoang Kiem,5,"Giá quá tốt, khuyến mại thì hấp dẫn"
Phí Ngọc Hoa,4,"Tạm thời dùng mấy hôm thấy máy ổn ,sạc nhanh ,pin khỏe ,mà pin hơi yếu, sạc đầy dùng chưa được 8 tiếng nữa :))"
Phát Tài,5,"Sản phẩm ổn trong tầm giá, đã dùng đc 2 tuần chưa có gì phải chê được cả, xứng đáng với giá tiền"
Cao Bá Đạt,5,"Mua được em này đúng dịp giảm giá và nhiều khuyến mãi, thích ghê."
 Thang,5,"Hàng đẹp, chất lượng, màu rất sang xịn, không lỗi lầm gì, mua được giảm giá nữa, thích lắm"
 TRANG VIET CUONG,5,"Rất hài lòng về sản phẩm, không ngờ hãng lại có sản phẩm ngon mà giá ok như vậy
"
Trần Ngọc Ánh,5,"Mua máy 2 tháng, cảm nhận máy dùng ổn định, tốc độ nhanh, đáp ứng tốt nhu cầu về công việc và giải trí"
 Trần Công Tuấn,5,"1 từ thôi. Ngon trong tầm giá. Đáng để mua, shop tư vấn nhiệt tình nhân viên dễ thương
"
Tuấn Đạt,4,"Sản phẩm tốt, khuyến mãi xịn, nhân viên còn nhiệt tình nữa. Nhất định mình sẽ còn quay lại FPT."
Hữu Tài,5,"Sản phẩm đẹp mê, hiệu năng ổn, chơi game chụp ảnh đều tốt, nhân viên shop thân thiện, tư vấn nhiệt tình"
Đỗ Phan Hà,5,"Nhân viên nhiệt tình, sản phẩm ưng ý"
Ngô Mạnh Cương,5,"Mua hàng của FPT nhiều rồi, rất ok"
 Phạm Hữu Đằng Giao,5,"quá hài lòng về cấu hình, giá quá ngon, pin trâu nữa, bạn không nên bỏ lỡ nhé
"
Kiên,4,"Mua được em này đúng dịp giảm giá và nhiều khuyến mãi, thích ghê."
Thái Hoà,5,"Vừa mua máy đc 2 ngày, canh shop giảm giá là tậu về ngay. Trải nghiệm cảm thấy máy ổn, màn hình đẹp, pin đủ dùng và máy đáp ứng được nhu cầu của mình"
Công Hậu,5,"Mua về dùng rất ok nha mn, bật đủ chức năng lên thì máy dùng ngon đó"
Trần Thanh Tâm,5,"Mua con này về sài thấy ổn,thiết kế đẹp mặt lưng da khá hay"
Thuần,5,Xài máy rất êm.thích nhất cái sạc nhanh 
 PHẠM CHÍ THANH,5,"Qua 1 tuần trải nghiệm thấy cũng rất okey, mình rất hài lòng shop còn tư vấn nhiệt tình nữa
"
Lê Thanh Thiên,3," Chụp hình bình thường, màn hình đẹp, dùng lâu lâu hơi lag"
Phạm Vân,5,Sản phẩm chất lượng. Phù hợp với giá tiền
 anh Sơn  ,5,"Nhìn chung cũng ổn, chưa đánh giá được chất lượng nước vì mới dùng 1 ngày....
"
Thu Phương,4,"Chất lượng sản phẩm thì ok, nhưng hôm đó shop hơi đông nên bạn nhân viên tư vấn chưa được chi tiết cho lắm, shop nên xếp thêm nhân sự trong ca nha."
Anh Tuấn,5,FPT Shop bảo hành sản phẩm chu đáo nên mình ưng lắm ạ.
thanh thanh,5,"Đẹp, thích máy do sơn tùng quảng cáo nhất"
Thanh Đồng,5,Mình mới mua sản phẩm được 6 tháng máy xài ổn định không có gì chê trong tầm giá này
 Anh Tiến,5,"Cảm ơn nhiều mình nhận hàng thấy bất ngờ vì máy rất đẹp,nhanh và nhiều ưu đãi.mình mua còn ko cần đến xem hàng nữa mà được chuyển tận nhà.lúc đầu đọc bình luận trước thấy lo lắng nhưng khi nhận thì tuyệt vời, đáng mua nhé các bạn
"
 Huynh Thanh Danh,5,"Mình mua máy được 1 tuần rồi, chưa khám phá hết nhưng nói chung giá vầy là ổn. Mình sẽ trải nghiệm và đánh giá thêm sau
"
Tiến Anh,5,Trời mưa mà shop vẫn giao hàng nhiệt tình lắm luôn.
Lê Văn Thắng,5,"Xài được 1 tháng rồi, quá ok luôn, giá thì rẻ thêm khuyến mãi nữa"
 CHỊ NGỌC ,5,"Đa dạng liên kết với nhiều ngân hàng lớn hỗ trợ khách mua trả góp lãi suất 0% qua thẻ, và nhiều bên tài chính uy tín, thủ tục nhanh
"
Khang,5,Giao hàng tại nhà cũng được nhân viên hướng dẫn nhiệt tình là ưng lắm nha.
Tú Sương,4,"Sản phẩm đẹp, phù hợp giá tiền, dùng ổn định"
 Dương Minh Tuấn,5,"màu cam ra mắt đẹp quá, video call cực nét"
Thanh Quốc,4,"Máy ổn áp, dùng mượt mà, chụp ảnh mê luôn"
Hoàng Lam,5,Mình mới mua sản phẩm được 1 tuần máy xài ổn định không có gì chê trong tầm giá này
 Bảo Trân,5,"Sản phẩm được hỗ trợ trả góp nhanh, thủ tục đơn giản"
Viên,5,Mình được nhân viên hỗ trợ kiểm tra và kích hoạt bảo hành sản phẩm ngay tại shop nên mình hoàn toàn yên tâm về chất lượng sản phẩm này.
Phương Anh,5,Sản phẩm này đáp ứng rất tốt nhu cầu của mình.
 Đỗ Sơn,5,"Thủ tục, hồ sơ trả góp máy rất nhanh, phục vụ tận tình"
 Trần Văn Đội,5,"làm hồ sơ thủ tục trả góp cực nhanh, shop tư vấn nhiệt tình"
 Trần Vân Thành,5,"Ok, máy tốt"
 Lê văn Tuấn ,3,"sản phẩm ok, chất lượng đảm bảo"
Lê Mai Phương,5,"mua được, sản phẩm tốt"
Phạm Thu Hoài,5,"thiết kế đẹp, giá hợp lý"
Lê Thị Thùy Linh,5,"chăm sóc khách hàng tốt, sản phẩm ok "
