name,rating,review
Trịnh Gia Tuệ,5,điện thoại có 2 sim 2 sóng rất tiện lợi cho người dùng
Nguyễn Tuấn,5,"mình dùng thấy bình thường mà nhỉ,nhận được cũng 3 ngày rồi,pin tốt,máy dùng lâu không nóng"
LOGISTICS,4,"hiện tại mới lấy về thì xài ổn,"
Đức Vinh,5, lựa chọn tốt cho bạn nào muốn mua rẻ mà đẹp 
Lê Hoàng Linh,4,"mới mua hồi tối sáng nay xem giá lỗ 500k, thật đau lòng quá"
Phan Tú,5,"máy mình đang trải nghiệm thì thấy khá tốt, phù hợp với giá tiền và thời lượng pin đáp ứng được cả ngày luôn"
Minh,4, kết luận là tốt các bạn ạ
Đào Văn Hiện,5,"với tầm giá dưới 2tr thì zalo, facebook ,xem youtube và đọc báo thì máy chạy ổn"
Gia Kỳ,5,sản phẩm rất tốt và bền nua
Quỳnh Như,5," với nhu cầu cơ bản, không game nên xài mượt, vô cùng tuyệt vời"
Thành Châu,5,"mua máy hơn 1 tuần trải nghiệm mượt mà, chơi game nặng vẫn đáp ứng tốt"
Trọng,5,máy đẹp cấu hình cao chơi game rất thích 5*
Mai Hà Ly,5,"điện thoại thiết kế nhỏ xinh nhưng các tính năng đều xịn sò, chuyên nghiệp"
Quỳnh Như,5, tôi sẽ giới thiệu cho bạn bè
Ngà,4,"mua 11t pro 12gb xài được 2 ngày mọi thứ đều ổn, nhưng máy để qua đêm không xài bị tụt 5% pin"
Ngọc Hải,5," máy trong tầm giá thấp nhưng được thiết kế cao cấp, màn hình cực lớn, dung lượng pin siêu khủng và bộ tứ camera 48mp đầy ấn tượng chụp ảnh khá đẹp, mình rất hài lòng"
Hoàng Khương,5,"trong phân khúc này thì note 11s mình thấy ổn áp nhất, nghiên cứu đã lâu nên quyết định chọn em này, quả là không hối hận"
Thành Đô,5,mua lại còn a32 này xài rất tốt
Nguyễn Thị Cẩm My,5,"đã chuyển từ xs mã qua cảm nhận điện thoại nhỏ gọn, sử dụng mượt"
Thach,5,máy này tiểu cần trà vinh có không ạ
Thành Luân,4," bộ camera rất hài lòng,chip siêu mượt, pin ở mức trung bình"
Đức Ứng,5," máy pin trâu, nghe gọi thoải mái"
Trương Hoàng Nam,5,"màn hình siêu nét, camera nhiếp ảnh chuyên nghiệp"
Lê Huỳnh Như Nguyệt,5," khi chơi liên quân setting đồ họa trung bình, fps cao thì chơi khá mượt, không bị giật lag"
Tấn Lộc,5,"điện thoại nhẹ, nhỏ gọn, nhạc chuông to, rung mạnh"
Bình,4, còn mọi thứ không phải chê
Võ Để Hồng,5,"điện thoại ngon, màn hình đẹp, pin trâu + sạc nhanh 10 điểm đó là con redmi note 10 chữ con này tệ quá"
Vũ Nguyễn Giang Linh,5, dù lúc tìm hiểu mình cũng có đọc được cmt thấy mọi người gặp rắc rối nhưng vẫn mua
Như Bình,5,mua máy này về mọi người chịu khó bỏ chút thời gian để tối ưu lại
Phan Thanh Tâm,5,"máy đẹp, màn hình lớn tối ưu bảo vệ mắt, hiệu năng ổn định cho mọi tác vụ, chụp ảnh đẹp, tự nhiên"
Anh Thư,5,"mình xài oppo rất nhiều, lần này reno7z đẹp thật, mình mua về liền, không làm mình thất vọng, rất xịn"
THẾ,5,đương nhiên tiền nào của nấy
Sen,5,"màn hình độc đáo, camera chống rung cải tiến, kết nối 5g siêu nhanh"
Vân Nam,5,"pin tạm ổn , rất ưng tuy nhiên loa ngoài hơi kém chút"
Khoa,5,"mẫu mã sang trọng, nói chung apple luôn là lựa chọn của mình"
Trần Thị Diễm Trang,5," về chơi game thì máy tự tin cân được các game như free fire max đồ họa cao, liên quân thì ở mức trung bình, pubg thì fps duy trì rất tốt ở mức 25fps, có thể kích lên 60fps"
 Nguyễn hồng an,5,mình thấy giá hợp lý với túi tiền người lao động
 Phan Chí Công,5,"chụp hình cực đẹp, cho bức ảnh chân thật rõ nét, cảm ứng nhà táo chưa làm người dùng thất vọng"
Phile,5, nói chung mấy rất tốt nhé
 Nguyễn Đình Khương,5,"máy bắt kịp thời đại, sử dụng 5g chạy rất nhanh, ngoài ra máy có hỗ trợ khả năng chống nước siêu tốt"
 Bảo Anh,5,"máy màn hình đẹp, ưng nhất giờ có thêm cả bút nữa sử dụng rất tiện luôn"
Phạm Ngọc Anh,5,trả góp có thể trả trước 2tr được không ạ?
Trang,5, pin xài hơi bị lâu đó ạ 
Gia Khang,5,"máy dùng rất ưng ý, dung lượng lớn thoải mái lưu trữ, chụp ảnh siêu nét, hiệu năng đỉnh cao"
DƯƠNG THỊ HỒNG NHUNG,5,"hài lòng, hàng đẹp và rất mượt mà"
Lê Giang Lâm,5,"máy dùng rất mượt với tầm tiền, lượt facebook, tiktok thoải mái, màn hình đẹp, sạc pin nhanh nữa"
Khoa,5,còn hàng tại p3 bạc liêu không ạ
NGUYỄN PHÚ QUỐC,4, chơi game thì máy hơi nóng
Huy Phong,5,"cảm biến vân tay thông tin , pin khỏe, xem phim nét"
 a Tịnh,5,"nhìn chung cũng ổn, chưa đánh giá được chất lượng nước vì mới dùng 1 ngày"
Vũ Thu Giang,5,"điện thoại có tốc độ kết nối nhanh, cảm ứng mượt mà, không giật lag"
Nguyễn Văn May,5," cảm ứng rất mượt, pin trâu , sạc pin nhanh 1tieng là đầy, chơi liên quân mượt , mua ở chi lăng, lạng sơn số 64, đường đại huề, khu chính, tt"
Bích Nguyệt,5,"mua cho mẹ mẹ khen quá trời, nên mua màu sạch đẹp lắm ạ"
Nguyễn Đức Tú,5,pin khỏe và màn hình to dùng thích
Nguyễn Phượng,5,"máy chạy mượt, cấu hình cao, kiểu dáng hiện đại, rất hài lòng"
Thành Kiên,5,"mình rất ấn tượng về camera của máy, chụp ảnh đẹp, không thua các dòng cao cấp luôn á"
HOÀNG NAM,5,thủ tục hồ sơ khá là đơn giản đã được nhận máy rồi
Nguyễn Hưng,5,"sản phẩm tốt, mua về xài 1 thời gian thấy ổn định"
Lâm Tấn Đạt,4," chẳng hạn như; pubg, liên quân, genshin "
Nguyễn Tiến Lâm,5,"máy mỏng nhẹ, màn hình nét, pin khỏe"
Thanh Hà,5,hàng chính hãng tuyệt vời oke la lắm ạ
Nguyễn Thị Chúc Đài,5,"sản phẩm đẹp hơn mong đợi, mẫu mã rất tốt, chụp hình rõ nét"
ThúY Cang,5," pin sử dụng được lâu, lướt mượt mà, nói chung rất hài long"
 HUỲNH PHÚ QUÍ,5,"màu sắc đẹp, cầm chắc chắn mà không lo bị tuột"
Đinh Văn Hoàng,5,"máy đẹp, cấu hình cao chạy mượt mà pin đủ dùng"
Xuân Thùy,5, chỉ lâu từ 98% lên 100 thôi
Lý Lệ. Hà,4," nghe gọi loa to zalo , messenger"
Trọng Nguyễn,5,"máy đẹp, cấu hình mạnh, mượt, chụp hình tốt, pin trâu, đánh giá 5 sao"
Nguyễn Thế Đạt,4, còn chụp đêm cũng vậy luôn
Nguyễn Tân,5," camera 108 chấm nhưng chất lượng chỉ đủ xài, chụp ngược sáng, chụp đêm khá là thất vọng"
SÁU,5, có điều sóng wifi thấy kém hơn iphone 8 plus cũ của mình :)
Giang,5,"nói đến samsung phải nói đến chất lượng hình ảnh siêu sắc nét, kiểu dáng ngày càng đa dạng và khuyến mại từ fpt shop hỗ trợ khách nhiều"
PHAN VĂN SĨ LÂM,5,"mình sử dụng thấy rất là ưng ý , mượt và sạc nhanh , pin lại trâu nữa , 10 điểm "
Phan Quyền,5,pin siêu trâu 50% dùng 1 ngày không hết
Diệp Hà,4,đã mua hàng tại fpt nhiều lần
Hoàng,4,"redmi 9a máy dùng ổn, thỉnh thoảng lắc giật"
Nguyễn Hùng,4,sao chưa thấy lên android 12 ui3 thế
Tuấn Minh,4,"màn hình đẹp, đủ sáng đẹp, tốc độ xử lý tốt, chưa thấy lag với những tác vụ hàng ngày"
Đức Trinh,5,"may dep , cau hinh muot ma, pin rat khoe, moi thu deu rat tot trong tam gia"
Phạm Văn Chung,5,"máy gọn nhẹ, màn hình lớn an toàn cho mắt, bộ ba camera chụp ảnh xuất sắc, cảm biến vân tay thông minh"
Nguyễn Thi Hâu,5,máy thì mượt dùng tốt rất nhạy không bị dạt chữ nét cấu hình đẹp không chê đk
Nguyễn Kiều Anh,5,"sản phẩm tốt, hình thức đẹp "
Hữu Trung,5,máy cũng khá mượt dùng lâu không nóng như các máy xiaomi
Thiệp,5,đã khiêng 1 em về dùng
Hoàng Bách,5,"bộ lọc màu thông minh, chụp ban đêm đẹp rõ nét, pin vượt trội"
Vân Nam,5,thiết kế máy đẹp đa nhiệm tốt
Việt,5, đây là lần thứ hai mua rồi 
Minh Tí,5,"nhạc loa to,pin trâu mình chơi liên quân từ sáng đến 7h tối vẫn còn 10%"
Trần Viết ,5,"máy thiết kế hiện đại, màn hình ánh sáng ổn bảo vệ mắt tốt, pin cực khủng, chụp ảnh đẹp từng chi tiết"
Trần Văn Được,5,"giảm giá sâu, pin khá bền, camera selfie khá đẹp, độ bảo mật tốt"
Nguyễn Mai Anh,4, còn lại thì chưa gặp vấn đề gì
Loan,5,giá rẻ mà còn được hỗ trợ trả góp
trịnh văn vũ,5,"sở hữu và thấy rất hài lòng về em này, sẽ giới thiệu nhiều bạn bè qua shop để mua"
MAI,5,dùng tốt không bị nóng máy…!
Ngô Hùng Sĩ,4," tuy nhiên dạo gần đây thấy máy có vẽ hơi ngốn pin (tụt 10% khi chỉ lướt face, tik tok trong 15-20p) và màn hình tone trở nên hơi vàng"
Trần Tuyết Quỳ,5,sản phẩm rất tốt xài rất mượt màn màu rất rõ nét âm thanh chất lượng rất hài lòng với sản phẩm này
Ngô Văn Thủ,5,"kiểu dáng mỏng nhẹ, màu sắc đẹp, cảm biến vân tay cao cấp, bộ xử lý mạnh mẽ"
 Hoàng Thị Thanh Vân,4,"đa dạng liên kết với nhiều ngân hàng lớn hỗ trợ khách mua trả góp lãi suất 0% qua thẻ, và nhiều bên tài chính uy tín, thủ tục nhanh "
Nguyễn Trường Sơn,5,"sau 1 ngày sử dụng mình nhận thấy máy pin ổn lâu tụt chơi game mượt ( liên quân fps 60) , thấy có bài đánh giá thời gian sạc pin của tgdđ hơi tào lao, nói là 2g10p mới đầy 100% pin , mình test từ 20% đến khi sạc đầy chỉ có 1g10p, sạc 33w lên rất nhanh, những % cuối cũng chỉ 2p/1%, camera ổn, tác vụ nhanh, cấu hình khá mạnh, hài lòng"
Tiến Tới,4,ngoại hình mặt sau hơi xấu
Phong Vân,5, đặc biệt chụp hình bao đẹp luôn
Tòn,5,pin theo như cầu một ngày dùng không hết
Nguyễn Tuấn Vũ,5,"mong ạc liên hệ với mình để biết rõ về giá xxxx905461 nguyễn tuấn vũ,,, vì tình hình dịch bệnh mình không đi ra được ngoài xã được mình cần ship tới nhà"
Đinh Gia Huy,4," màn hình đẹp , thiết kế bắt mắt"
Trần Gia Kỳ,5," pin trâu 5000 , sạc 10w nên chơi game , xem youtube , lướt facebook cả ngày "
Linh,5,đã mua xài rất tốt luôn
Cô Mười,5, nhận hàng check kỹ là tốt
Lê Nga,5,mình dùng từ lúc mới ra mắt cảm thấy dùng rất tốt và nhiều tính năng hay mà những dòng trước mình dùng không có
Nguyễn Tuấn,5,"tôi thấy sản phẩm này rất tuyệt, nhất là cho các cháu học "
LONG,4,cũng ổn ao với mức giá 5
Tâm Bình,5,sản phẩm được nhập chính hãng nên rất an tâm
Bùi Huy Túc,4,"tôi mua dùng được hơn 4 tháng rồi, chụp ảnh ,quay video, facebook, zalo, xem phim đều ổn"
Trần Ánh Huyền,5,"màn hình đẹp, hình ảnh sắc nét, hiệu năng xứng đáng với số tiền bỏ ra"
Tâm,5,"máy giá thành ổn, hàng chính hãng bên fpt nên rất yên tâm, máy có nhiều tính năng hay"
Quí,5,sản phẩm rất tốt nhé mọi người nhất định sẽ giới thiệu đến người thân
Thu Phượng,5,"nhỏ gọn, cầm khá chắc tay và pin dùng được lâu nhé"
Nguyễn Ngọc Phúc,4," nhấc máy nghe thì màn hình đen luôn ( do cảm biến), không thể tắt cuộc gọi được"
Phong,5, xài bằng gì? năng lượng mặt trời chắc :)))
Nguyễn Văn Đậu,5,sản phẩm tốt chấm 10 điểm
 Nguyễn Đức Thảnh ,5,"máy đáp ứng 2 sim nghe gọi cực mượt luôn, pin trâu ncl ổn"
 KIỀU TRINH,5,chế độ chân dung xóa phông tự nhiên cho hình ảnh siêu đẹp
Lynh Hà,5,"điện thoại màn hình sắc nét, chuẩn hàng"
AB,5,"sản phẩm uy tín chất lượng, lướt nhanh chóng"
Trần Phương Nam,5,"điện thoại đẹp lắm, màu sắc bắt mắt, màn hình cực đỉnh, camera độc đáo, pin trâu"
Mông Thị Nhung,5,đẹp rất đẹp rất hài lòng
Phan Trọng Trường,5,"sức mạnh vượt trội, thời lượng pin siêu dài, sạc siêu nhanh và camera chuyên nghiệp mà giá lại quá rẻ"
 Định trần Đăng ,4,"dịch vụ trả góp thuận tiện, nhanh"
 ĐỖ HUYỀN TRANG,5,"phiên bản màu bao gồm xám, xanh và tím kết hợp với chất liệu kính mờ đẹp mắt"
Minh Anh ,5,"sản phẩm thời thượng, nhiều tính năng, rất phù hợp với các bạn trẻ"
Phan Văn Thanh,5, chứ không phải tê đau gia ngon may tot ma
Hoàng Vũ,4,"sau 1 tháng xài thì thấy pin, chơi game, chụp ảnh tốt "
Hồng Hà,5,"máy chưa thấy lỗi gì đâu, chạy như tên lửa"
Trần Văn Phú,5,thiết kế đẹp chơi game mượt mà
 Nguyễn Anh Thắng Lợi,5,màn hình cực lớn và thời lượng pin lên tới 3 ngày 
Hoàn Lê,5,rất thích android nên samsung vẫn là chân ái của tui
Triệu Quang Duy,5,"kiểu dáng thanh lịch, màn hình rộng đẹp, âm thanh chất lượng, cấu hình máy ổn định"
 Anh Chánh ,5,"rất hài lòng khi mua hàng tại đây"
Aang,5, bên ngoài đẹp hơn trong ảnh nhiều ạ
Lê Yến,5," máy mượt lắm, lại chụp hình đẹp"
VÕ MINH CANG,5," màu sắc ip13 rất ấn tượng, tất cả các màu đều đẹp"
Đặng Thị Diễm ,5,"thiết kế đẹp, màn hình dùng siêu mượt, rất ưng ý "
Nguyễn Thành,4, gaming thì ổn đôi khi nóng hay bị lag
 Nguyễn hoàng tứ ,5,"nhiều màu chọn lựa, thiết kế bắt mắt"
Phần Lực,4, hay chỉ xài được 1 sim
toàn lê,5,bộ 4 camera và vi xử lý 8 nhân giúp máy hoạt động nhanh hơn
Thảo,5, sạc nhanh nhất trong tầm giá
Phạm Huyền,5,"thiết kế đơn giản, hiện đại, camera chụp ảnh sắc nét và cảm ứng mượt"
Mai Hương,5, thiết kế thì thời thượng hơn so với mấy con máy khác
HI U,4,máy thì tốt nhưng chiến game hơi log tí
HUỲNH KHẮC NHÃ,5,"fpt duyệt trả góp rất nhanh, sản phẩm tuyệt vời"
 Bùi Đình Hải,5, sẽ ủng hộ shop tiếp ạ
Hồng Liên,4,"máy ổn, mình mua dùng làm máy phụ, pin tốt"
Mai Anh,5,"giá này mà cấu hình như vậy thì thật không thể chê được"
Minh Quyên,5," rất hài lòng, lần sau mình sẽ ủng hộ"
Thùy Dương,5,tốt nhanh mỗi tội màn hơi bé
Ngọc Khuê,5, có hỗ trợ mua trả góp lãi suất 0%
Phương Nam,5,máy thiết kế đẹp pin trâu 
ĐẠT,4,sản phẩm phù hợp với giá tiền
Bao,5,pin rất tốt dùng bình thường được hơn 2 ngày quá ngon
Võ Minh Triết,5,"thiết kế sáng tạo, hiệu năng ổn định, bộ ba camera sáng tạo chụp ảnh, vân nhạy bén"
Tố Như,5,"mua góp qua thẻ tín dụng tech vẫn được áp dụng giá ưu đãi rất may, cảm ơn shop"
Mạnh Chung,5,"pin máy rất trâu, dùng hơn 3 ngày mà vẫn còn 30%, mình thích loa lớn, nghe nhạc rất sướng"
Lan Điệp,5, tôi sẽ giới thiệu sản phẩm này cho bạn bè người thân mua hàng tại shop
 LÂM PHƯƠNG MAI,5,"nghe gọi to, rõ ràng, giá hạt rẻ mà bền thật sự"
Linhtran,5, em sài vietinbank mong anh chị chỉ em mua góp ạ
Nguyễn Hảo,5,"điện thoại chơi game cực đã, cảm ứng lướt tốc độ cao"
Anh,5,"rẻ tốt, nghe gọi xem youtube tốt"
Tân,5,bản thân mình thấy xài ổn
Tiến Linh,5,"màn hình đẹp, đủ sáng đẹp, tốc độ xử lý tốt, chưa thấy lag với những tác vụ hàng ngày"
